id_num,page_id,class_name,x_start,y_start,x_stop,y_stop,labeled_by,parent_of,sibling_of,child_of,continuation_of,sequentially_follows,doc_page_num,reference_to_internal,reference_to_external,text,entry_type,label_type,mandatory,desired,optional,recommended,functional,non_functional,aero_mechanism/aero_brake,audio_beacon,camera,cansat/payload/probe,data/kinematics/telemetry,egg/compartment,electrical,ground_station,heat_shield,materials/mechanical,nose_cone,parachute,radio,rocket,sensors,software,Unnamed: 41,cost,schedule,deliverables,personnel/staffing,entries_affected,Notes,pathing
409,104.0,LTTextBoxHorizontal,74.699997,535.9878115,548.2429695,633.4878125,,,,408.0,,,430.0,,,● An understanding of the Cansat mission requirements,free_text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,408.0,,408.0/407/404/0
410,104.0,LTTextBoxHorizontal,74.699997,535.9878115,548.2429695,633.4878125,,,,408.0,,,430.0,,,● Allocation and derivation of system and subsystem requirements,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,408.0,,408.0/407/404/0
411,104.0,LTTextBoxHorizontal,74.699997,535.9878115,548.2429695,633.4878125,,,,408.0,,,430.0,,,● Definition of the Cansat concept of operations,free_text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,408.0,,408.0/407/404/0
412,104.0,LTTextBoxHorizontal,74.699997,535.9878115,548.2429695,633.4878125,,,,408.0,,,430.0,,,● Overview of preliminary design that meets specified requirements,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,408.0,,408.0/407/404/0
413,104.0,LTTextBoxHorizontal,74.699997,535.9878115,548.2429695,633.4878125,,,,408.0,,,430.0,,,"● Results of, or identification of, necessary trades to support preliminary design. While it
is ideal to have completed trades prior to the preliminary design, it is not necessary.",free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,408.0,,408.0/407/404/0
414,104.0,LTTextBoxHorizontal,74.699997,535.9878115,548.2429695,633.4878125,,,,408.0,,,430.0,,,"● Results of, or identification of, necessary prototyping or testing efforts necessary to support or finalize the preliminary design.",free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,408.0,,408.0/407/404/0
415,104.0,LTTextBoxHorizontal,92.699997,521.7378115,311.4773443,533.7378115,,,,408.0,,,430.0,,,● Preliminary budget,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,408.0,,408.0/407/404/0
416,104.0,LTTextBoxHorizontal,74.699997,493.2378115,260.143358,519.4878115,,,,408.0,,,430.0,,,● Detailed development schedule,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,408.0,,407.0/404/0
417,104.0,LTTextBoxHorizontal,56.699997,407.7378115,554.3191391,462.4878115,,,,407.0,,,430.0,,,"Preliminary design reviews shall be conducted via teleconference coordinated by the team
lead(s). The PDR presentations shall be less than 30 minutes in duration including time for
questions. Presentation reviewers shall be permitted to ask questions during the presentation
(i.e., questions are not held until the end of the presentation).",free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,408.0,,407.0/404/0
418,104.0,LTTextBoxHorizontal,56.699997,364.9878115,538.9675787,376.9878115,,,,407.0,,,430.0,,,The PDR shall follow the presentation template posted on the Cansat Competition website.,free_text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,408.0,,404.0/0
419,104.0,LTTextBoxHorizontal,85.199997,322.143984,258.6258437,336.1439835,,420/432/433/434,,404.0,,,430.0,,,5.2 Critical Design Review,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,419.0/404/0
420,104.0,LTTextBoxHorizontal,56.699997,244.9878115,543.5789032,299.7378115,,421/422/423/424/425/426/427/428/429/431,,419.0,,,430.0,,,"The CDR is “a multi-disciplined technical review to ensure that the system under review can
proceed into system fabrication, demonstration, and test; and can meet the stated
performance requirements within cost (program budget), schedule (program schedule), risk,
and other system constraints”. The CDR shall demonstrate:",free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,420.0/419/404/0
421,104.0,LTTextBoxHorizontal,74.699997,159.4878115,521.5828091,228.4878115,,,,420.0,,,430.0,,,● All PDR level requirement TBDs and TBRs shall be resolved,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,420.0,,420.0/419/404/0
422,104.0,LTTextBoxHorizontal,74.699997,159.4878115,521.5828091,228.4878115,,,,420.0,,,430.0,,,● Refinement of the Cansat CONOP,free_text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,420.0,,420.0/419/404/0
423,104.0,LTTextBoxHorizontal,74.699997,159.4878115,521.5828091,228.4878115,,,,420.0,,,430.0,,,● Results of detailed design and analysis for each subsystem,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,420.0,,420.0/419/404/0
424,104.0,LTTextBoxHorizontal,74.699997,159.4878115,521.5828091,228.4878115,,,,420.0,,,430.0,,,● Verification that detailed design meets system and subsystem level requirements,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,420.0,,420.0/419/404/0
425,104.0,LTTextBoxHorizontal,74.699997,159.4878115,521.5828091,228.4878115,,,,420.0,,,430.0,,,● Identification of subsystem and system level tests necessary for requirements verification,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,420.0,,420.0/419/404/0
426,104.0,LTTextBoxHorizontal,74.699997,88.23781154,407.5183581,142.9878115,,,,420.0,,,430.0,,,● Results of requirements verification tests completed to date,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,420.0,,420.0/419/404/0
427,104.0,LTTextBoxHorizontal,74.699997,88.23781154,407.5183581,142.9878115,,,,420.0,,,430.0,,,● Overview of mission operations,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,420.0,,420.0/419/404/0
428,104.0,LTTextBoxHorizontal,74.699997,88.23781154,407.5183581,142.9878115,,,,420.0,,,430.0,,,● Preliminary launch day sequence of events,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,420.0,,420.0/419/404/0
429,104.0,LTTextBoxHorizontal,74.699997,88.23781154,407.5183581,142.9878115,,,,420.0,,,430.0,,,● Revised budget,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,420.0,,0.0
430,104.0,LTTextBoxHorizontal,541.9523295,66.18703153,555.2999857,78.18703153,,,,0.0,,,430.0,,,24,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,420.0/419/404/0
431,106.0,LTTextBoxHorizontal,74.699997,721.2378125,261.485153,733.2378125,,,,420.0,,,446.0,,,● Updated development schedule,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,40.0,,419.0/404/0
432,106.0,LTTextBoxHorizontal,56.699997,649.9878125,554.3191391,704.7378125,,,,419.0,,,446.0,,,"Critical design reviews shall be conducted via teleconference coordinated by the team
lead(s). The CDR presentations shall be less than 30 minutes in duration including time for
questions. Presentation reviewers shall be permitted to ask questions during the presentation
(i.e., questions are not held until the end of the presentation).",free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,419.0/404/0
433,106.0,LTTextBoxHorizontal,56.699997,592.9878115,548.9578093,633.4878125,,,,419.0,,,446.0,,,"The CDR shall follow the presentation template specified in the ""Cansat CDR Outline""
document available on the Cansat Competition website. Extra material in the form of backup
slides is permitted.",free_text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,419.0/404/0
434,106.0,LTTextBoxHorizontal,56.699997,535.9878115,548.3249969,576.4878115,,,,419.0,,,446.0,,,"Each section of the CDR shall be scored in accordance with the values listed in the outline.
The CDR shall contribute to the total evaluation of the Cansat design according to the values
listed in the section Evaluation and Scoring.",free_text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,404.0/0
435,106.0,LTTextBoxHorizontal,85.199997,493.143984,232.9370612,507.1439835,,436/441/442/443,,404.0,,,446.0,,,5.3 Post Flight Review,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,435.0/404/0
436,106.0,LTTextBoxHorizontal,56.699997,444.4878115,552.2683545,484.9878115,,437/438/439/440,,435.0,,,446.0,,,"The PFR provides an assessment of flight operations and results of the demonstration flight.
The PFR provides an assessment of successful and unsuccessful flight operations. The PFR
shall provide:",free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,436.0/435/404/0
437,106.0,LTTextBoxHorizontal,74.699997,373.2378115,465.5203112,427.9878115,,,,436.0,,,446.0,,,● Overview of mission objectives and Cansat design,free_text,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,436.0,,436.0/435/404/0
438,106.0,LTTextBoxHorizontal,74.699997,373.2378115,465.5203112,427.9878115,,,,436.0,,,446.0,,,● Comparison of planned and actual CONOPS and SOE,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,436.0,,436.0/435/404/0
439,106.0,LTTextBoxHorizontal,74.699997,373.2378115,465.5203112,427.9878115,,,,436.0,,,446.0,,,● Raw and processed data from flight operations,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,436.0,,436.0/435/404/0
440,106.0,LTTextBoxHorizontal,74.699997,373.2378115,465.5203112,427.9878115,,,,436.0,,,446.0,,,● Failure analysis and assessment (for unsuccessful mission objectives),free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,436.0,,435.0/404/0
441,106.0,LTTextBoxHorizontal,56.699997,316.2378115,538.9558582,356.7378115,,,,435.0,,,446.0,,,"Post Flight Reviews shall be conducted the day following the demonstration flight activities,
unless flight operations are canceled due to weather. Presentations shall be limited to 20
minutes, including questions.",free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,436.0,,435.0/404/0
